"Trans_X","Trans_Y","Lon","Lat","Line","StopName"
-8373818.22727526,4856253.91050206,-75.223289,39.933297,"T4","Woodland Av & 57th St"
-8373653.58574837,4856405.18458258,-75.22181,39.934339,"T4","Woodland Av & 56th St"
-8373502.19124089,4856543.53995672,-75.22045,39.935292,"T4","Woodland Av & 55th St"
-8373346.78923175,4856684.36534851,-75.219054,39.936262,"T4","Woodland Av & 54th St"
-8373193.94757089,4856826.64457545,-75.217681,39.937242,"T4","Woodland Av & 53rd St"
-8373039.88139563,4856966.1673062,-75.216297,39.938203,"T4","Woodland Av & 52nd St"
-8372917.42995576,4857079.9937532,-75.215197,39.938987,"T4","Woodland Av & 51st St"
-8372773.82781264,4857210.51828666,-75.213907,39.939886,"T4","Woodland Av & 50th St"
-8372635.56900507,4857338.43108935,-75.212665,39.940767,"T4","Woodland Av & 49th St"
-8372531.26264219,4857510.62958577,-75.211728,39.941953,"T4","Woodland Av & 48th St"
-8372432.29961488,4857698.22190118,-75.210839,39.943245,"T4","Woodland Av & 47th St"
-8372316.30470547,4857854.74513528,-75.209797,39.944323,"T4","Woodland Av & 46th St"
-8372179.15909282,4858012.57764684,-75.208565,39.94541,"T4","Woodland Av & 45th St"
-8372018.41374811,4858196.25893399,-75.207121,39.946675,"T4","Woodland Av & 42nd St"
-8371596.73551699,4858611.26046625,-75.203333,39.949533,"T4","40th St Portal"
-8371450.68434507,4859733.216349,-75.202021,39.957259,"T4","40th-Market"
-8370845.6629126,4858823.2693398,-75.196586,39.950993,"T4","37th-Spruce"
-8370617.12399801,4859238.73272777,-75.194533,39.953854,"T4","36th-Sansom"
-8370059.41334913,4859373.49704219,-75.189523,39.954782,"T4","33rd St"
-8369388.93605608,4859378.28934135,-75.1835,39.954815,"T4","Drexel Station at 30th St"
-8368635.97102036,4859254.41641173,-75.176736,39.953962,"T4","22nd St"
-8368068.3529368,4859162.20251414,-75.171637,39.953327,"T4","19th St"
-8367370.60236851,4859042.39833533,-75.165369,39.952502,"T4","15th St/City Hall"
-8367057.79459938,4859046.75482561,-75.162559,39.952532,"T4","13th St"
-8367057.79459938,4859046.75482561,-75.162559,39.952532,"T4","13th St"
-8367367.93070073,4859067.08513882,-75.165345,39.952672,"T4","15th St/City Hall"
-8368051.20973522,4859176.43389443,-75.171483,39.953425,"T4","19th St"
-8368617.60330438,4859267.34094767,-75.176571,39.954051,"T4","22nd St"
-8369352.08930463,4859389.76182449,-75.183169,39.954894,"T4","Drexel Station at 30th St"
-8370056.74168135,4859386.42173309,-75.189499,39.954871,"T4","33rd St"
-8370638.16338177,4859243.96061967,-75.194722,39.95389,"T4","36th-Sansom"
-8370925.81294597,4858831.25606389,-75.197306,39.951048,"T4","37th-Spruce"
-8371450.68434507,4859733.216349,-75.202021,39.957259,"T4","40th-Market"
-8371596.73551699,4858620.26349079,-75.203333,39.949595,"T4","40th St Portal"
-8371994.59137708,4858241.56266689,-75.206907,39.946987,"T4","Woodland Av & 42nd St"
-8372154.11220739,4858064.41463052,-75.20834,39.945767,"T4","Woodland Av & 43rd St"
-8372308.28970214,4857885.817759,-75.209725,39.944537,"T4","Woodland Av & 46th St"
-8372529.92680831,4857543.00788263,-75.211716,39.942176,"T4","Woodland Av & 48th St"
-8372626.32948733,4857365.72711063,-75.212582,39.940955,"T4","Woodland Av & 49th St"
-8372767.25996268,4857236.36205729,-75.213848,39.940064,"T4","Woodland Av & 50th St"
-8372906.85460413,4857109.75726118,-75.215102,39.939192,"T4","Woodland Av & 51st St"
-8373030.64187789,4856995.93047319,-75.216214,39.938408,"T4","Woodland Av & 52nd St"
-8373184.70805315,4856855.10066533,-75.217598,39.937438,"T4","Woodland Av & 53rd St"
-8373334.87804623,4856716.74095272,-75.218947,39.936485,"T4","Woodland Av & 54th St"
-8373486.3838732,4856577.22172449,-75.220308,39.935524,"T4","Woodland Av & 55th St"
-8373641.67456286,4856436.25267305,-75.221703,39.934553,"T4","Woodland Av & 56th St"
-8373810.32359141,4856281.20354401,-75.223218,39.933485,"T4","Woodland Av & 57th St"
-8373947.24656509,4856157.07887825,-75.224448,39.93263,"T4","Woodland Av & 58th St"
-8374290.88983317,4855841.62047748,-75.227535,39.930457,"T4","Woodland Av & 60th St"
-8374475.23490992,4855671.0477411,-75.229191,39.929282,"T4","Woodland Av & 61st St"
-8374631.97275296,4855523.70428748,-75.230599,39.928267,"T4","Woodland Av & 62nd St"
-8374751.75252505,4855415.1215445,-75.231675,39.927519,"T4","Woodland Av & 63rd St"
-8374904.48286642,4855275.47542932,-75.233047,39.926557,"T4","Woodland Av & 64th St"
-8375042.74167398,4855148.7504556,-75.234289,39.925684,"T4","Woodland Av & 65th St"
-8375181.00048155,4855020.86583738,-75.235531,39.924803,"T4","Woodland Av & 66th St"
-8375328.49880685,4854887.75726183,-75.236856,39.923886,"T4","Woodland Av & 67th St"
-8375497.03651591,4854732.587138,-75.23837,39.922817,"T4","Woodland Av & 68th St"
-8375682.60610706,4854561.88828482,-75.240037,39.921641,"T4","Woodland Av & 69th St"
-8375834.00061454,4854423.56049735,-75.241397,39.920688,"T4","Woodland Av & 70th St"
-8376007.77033967,4854263.31749252,-75.242958,39.919584,"T4","Woodland Av & 71st St"
-8376161.83651493,4854123.68756026,-75.244342,39.918622,"T4","Woodland Av & 72nd St"
-8376373.67750591,4853932.38902895,-75.246245,39.917304,"T4","Woodland Av & Island Av"
-8376670.90054633,4853808.58397528,-75.248915,39.916451,"T4","Main St & Front St"
-8376827.1931114,4853832.24179719,-75.250319,39.916614,"T4","Main St & 2nd St"
-8376962.44629271,4853872.59085035,-75.251534,39.916892,"T4","Main St & 3rd St"
-8377096.36364014,4853913.08520867,-75.252737,39.917171,"T4","Main St & 4th St"
-8377269.79940679,4853965.19109525,-75.254295,39.91753,"T4","Main St & 5th St"
-8377402.38092033,4854005.5406881,-75.255486,39.917808,"T4","Main St & 6th St"
-8377580.93738356,4854055.17962057,-75.25709,39.91815,"T4","Main St & Summit St"
-8377972.55935217,4854068.82311328,-75.260608,39.918244,"T4","Main St & Powell Av"
-8378169.37221189,4854190.88966326,-75.262376,39.919085,"T4","Darby Transit Center"
-8375596.11086272,4851239.50539693,-75.23926,39.898748,"T5","80th St/Eastwick"
-8375597.22405763,4851344.41494055,-75.23927,39.899471,"T5","Island Av & Suffolk Av - M"
-8375729.80557116,4852038.90630938,-75.240461,39.904257,"T5","Island Av & Lindbergh Blvd"
-8375837.89679672,4852478.17610393,-75.241432,39.907284,"T5","Island Av & 76th St"
-8375904.35453272,4852748.97448802,-75.242029,39.90915,"T5","Island Av & Tanager St - F"
-8375974.7084509,4853044.45209409,-75.242661,39.911186,"T5","Island Av & Buist Av"
-8376012.2231193,4853346.32433684,-75.242998,39.913266,"T5","Elmwood Av & Island Av - M"
-8375972.59338058,4853455.0296153,-75.242642,39.914015,"T5","Elmwood Loop"
-8375880.64348118,4853471.57498222,-75.241816,39.914129,"T5","Elmwood Av & 73rd St"
-8375723.90563815,4853612.50198684,-75.240408,39.9151,"T5","Elmwood Av & 72nd St"
-8375568.61494849,4853754.73724086,-75.239013,39.91608,"T5","Elmwood Av & 71st St"
-8375394.84522336,4853907.13441449,-75.237452,39.91713,"T5","Elmwood Av & 70th St"
-8375242.22620148,4854048.06759457,-75.236081,39.918101,"T5","Elmwood Av & 69th St"
-8375057.88112473,4854214.83868667,-75.234425,39.91925,"T5","Elmwood Av & 68th St"
-8374889.34341567,4854371.16191168,-75.232911,39.920327,"T5","Elmwood Av & 67th St"
-8374741.95640986,4854503.10236866,-75.231587,39.921236,"T5","Elmwood Av & 66th St"
-8374610.26545225,4854625.9000112,-75.230404,39.922082,"T5","Elmwood Av & 65th St"
-8374467.99914302,4854755.08593001,-75.229126,39.922972,"T5","Elmwood Av & 64th St"
-8374317.94046943,4854894.72473302,-75.227778,39.923934,"T5","Elmwood Av & 63rd St"
-8374182.35332964,4855026.52698317,-75.22656,39.924842,"T5","Elmwood Av & 62nd St"
-8373994.00075122,4855201.00798093,-75.224868,39.926044,"T5","Elmwood Av & 61st St"
-8373674.06853468,4855490.60674814,-75.221994,39.928039,"T5","Elmwood Av & 59th St"
-8373517.33069164,4855624.88472949,-75.220586,39.928964,"T5","Elmwood Av & 58th St"
-8373365.93618417,4855765.8422706,-75.219226,39.929935,"T5","Elmwood Av & 57th St"
-8373201.29465728,4855918.41545676,-75.217747,39.930986,"T5","Elmwood Av & 56th St"
-8373032.64562873,4856123.97922925,-75.216232,39.932402,"T5","Lindbergh Blvd & Wheeler S"
-8372954.72198517,4856268.86359554,-75.215532,39.9334,"T5","Lindbergh Blvd & 54th St"
-8372824.03290298,4856518.71424409,-75.214358,39.935121,"T5","Lindbergh Blvd & 53rd St"
-8372589.48273588,4856790.20347731,-75.212251,39.936991,"T5","Grays Av & 51st St"
-8372482.05942727,4857200.79059266,-75.211286,39.939819,"T5","49th St & Paschall Av"
-8372609.29760524,4857342.35125801,-75.212429,39.940794,"T5","49th St & Woodland Av"
-8372531.26264219,4857510.62958577,-75.211728,39.941953,"T5","Woodland Av & 48th St"
-8372316.30470547,4857854.74513528,-75.209797,39.944323,"T5","Woodland Av & 46th St"
-8372179.15909282,4858012.57764684,-75.208565,39.94541,"T5","Woodland Av & 45th St"
-8372018.41374811,4858196.25893399,-75.207121,39.946675,"T5","Woodland Av & 42nd St"
-8371596.73551699,4858611.26046625,-75.203333,39.949533,"T5","40th St Portal"
-8371450.68434507,4859733.216349,-75.202021,39.957259,"T5","40th-Market"
-8370845.6629126,4858823.2693398,-75.196586,39.950993,"T5","37th-Spruce"
-8370617.12399801,4859238.73272777,-75.194533,39.953854,"T5","36th-Sansom"
-8370059.41334913,4859373.49704219,-75.189523,39.954782,"T5","33rd St"
-8369388.93605608,4859378.28934135,-75.1835,39.954815,"T5","Drexel Station at 30th St"
-8368635.97102036,4859254.41641173,-75.176736,39.953962,"T5","22nd St"
-8368068.3529368,4859162.20251414,-75.171637,39.953327,"T5","19th St"
-8367370.60236851,4859042.39833533,-75.165369,39.952502,"T5","15th St/City Hall"
-8367057.79459938,4859046.75482561,-75.162559,39.952532,"T5","13th St"
-8367057.79459938,4859046.75482561,-75.162559,39.952532,"T5","13th St"
-8367367.93070073,4859067.08513882,-75.165345,39.952672,"T5","15th St/City Hall"
-8368051.20973522,4859176.43389443,-75.171483,39.953425,"T5","19th St"
-8368617.60330438,4859267.34094767,-75.176571,39.954051,"T5","22nd St"
-8369352.08930463,4859389.76182449,-75.183169,39.954894,"T5","Drexel Station at 30th St"
-8370056.74168135,4859386.42173309,-75.189499,39.954871,"T5","33rd St"
-8370638.16338177,4859243.96061967,-75.194722,39.95389,"T5","36th-Sansom"
-8370925.81294597,4858831.25606389,-75.197306,39.951048,"T5","37th-Spruce"
-8371450.68434507,4859733.216349,-75.202021,39.957259,"T5","40th-Market"
-8371596.73551699,4858620.26349079,-75.203333,39.949595,"T5","40th St Portal"
-8371994.59137708,4858241.56266689,-75.206907,39.946987,"T5","Woodland Av & 42nd St"
-8372154.11220739,4858064.41463052,-75.20834,39.945767,"T5","Woodland Av & 43rd St"
-8372308.28970214,4857885.817759,-75.209725,39.944537,"T5","Woodland Av & 46th St"
-8372529.92680831,4857543.00788263,-75.211716,39.942176,"T5","Woodland Av & 48th St"
-8372626.32948733,4857365.72711063,-75.212582,39.940955,"T5","Woodland Av & 49th St"
-8372522.8023609,4857224.16611221,-75.211652,39.93998,"T5","49th St & Paschall Av"
-8372586.8110681,4856818.80464664,-75.212227,39.937188,"T5","Grays Av & 51st St"
-8372748.78092721,4856664.9110003,-75.213682,39.936128,"T5","Grays Av & Lindbergh Blvd"
-8372831.93658683,4856542.08815895,-75.214429,39.935282,"T5","Lindbergh Blvd & Grays Av"
-8372959.95400124,4856296.15667856,-75.215579,39.933588,"T5","Lindbergh Blvd & 54th St"
-8373197.28715561,4855945.56240617,-75.217711,39.931173,"T5","Elmwood Av & 56th St"
-8373363.26451639,4855794.29532267,-75.219202,39.930131,"T5","Elmwood Av & 57th St"
-8373512.09867558,4855652.17604377,-75.220539,39.929152,"T5","Elmwood Av & 58th St"
-8373670.06103301,4855517.75252885,-75.221958,39.928226,"T5","Elmwood Av & 59th St"
-8373880.67750959,4855330.34653783,-75.22385,39.926935,"T5","Elmwood Av & Edgewood Av"
-8373991.32908344,4855229.6045764,-75.224844,39.926241,"T5","Elmwood Av & 61st St"
-8374169.10631024,4855058.89718642,-75.226441,39.925065,"T5","Elmwood Av & 62nd St"
-8374306.02928391,4854927.09450698,-75.227671,39.924157,"T5","Elmwood Av & 63rd St"
-8374461.43129306,4854788.76163645,-75.229067,39.923204,"T5","Elmwood Av & 64th St"
-8374597.01843285,4854658.2689096,-75.230285,39.922305,"T5","Elmwood Av & 65th St"
-8374739.17342259,4854531.55180565,-75.231562,39.921432,"T5","Elmwood Av & 66th St"
-8374881.43973182,4854399.75611948,-75.23284,39.920524,"T5","Elmwood Av & 67th St"
-8375055.20945695,4854243.28729856,-75.234401,39.919446,"T5","Elmwood Av & 68th St"
-8375239.44321422,4854076.51572912,-75.236056,39.918297,"T5","Elmwood Av & 69th St"
-8375392.17355558,4853935.72728739,-75.237428,39.917327,"T5","Elmwood Av & 70th St"
-8375563.27161293,4853779.26577104,-75.238965,39.916249,"T5","Elmwood Av & 71st St"
-8375717.33778819,4853642.25511143,-75.240349,39.915305,"T5","Elmwood Av & 72nd St"
-8375871.29264396,4853501.47282034,-75.241732,39.914335,"T5","Elmwood Av & 73rd St"
-8376022.68715144,4853348.93673279,-75.243092,39.913284,"T5","Elmwood Av & Island Av"
-8375972.59338058,4853455.0296153,-75.242642,39.914015,"T5","Elmwood Loop"
-8375983.94796864,4853045.75825232,-75.242744,39.911195,"T5","Island Av & Buist Av - FS"
-8375912.25821657,4852746.36224973,-75.2421,39.909132,"T5","Island Av & Tanager St"
-8375851.03249663,4852493.70400055,-75.24155,39.907391,"T5","Island Av & 76th St"
-8375723.34904069,4851980.57065082,-75.240403,39.903855,"T5","Island Av & Lindbergh Blvd"
-8375606.35225587,4851352.25055254,-75.239352,39.899525,"T5","Island Av & Suffolk Av - M"
-8375596.11086272,4851239.50539693,-75.23926,39.898748,"T5","80th St/Eastwick"
-8377868.92090624,4860446.44886683,-75.259677,39.96217,"D1","69th St Transit Center"
-8378321.54595581,4860259.3855763,-75.263743,39.960882,"D1","Fairfield Av"
-8378650.71769008,4859964.41948735,-75.2667,39.958851,"D1","Walnut St"
-8378940.25968564,4859789.854811,-75.269301,39.957649,"D1","Avon Rd"
-8379366.61333538,4859535.27472266,-75.273131,39.955896,"D1","Hilltop Rd"
-8379554.85459431,4859418.95136666,-75.274822,39.955095,"D1","Beverly Blvd"
-8380031.19069541,4859128.07632813,-75.279101,39.953092,"D1","Congress Av"
-8380400.88272434,4858925.06424939,-75.282422,39.951694,"D1","Lansdowne Av"
-8380885.12250929,4858666.73084401,-75.286772,39.949915,"D1","Drexel Park"
-8381131.13858394,4858514.11544624,-75.288982,39.948864,"D1","Irvington Rd"
-8381552.14889812,4858256.80916192,-75.292764,39.947092,"D1","Drexel Hill Junction"
-8382094.94273523,4858330.13786975,-75.29764,39.947597,"D1","Huey Av"
-8382335.28151585,4858497.70688941,-75.299799,39.948751,"D1","School Ln"
-8383059.41480346,4858580.18557324,-75.306304,39.949319,"D1","Aronimink"
-8383785.32920292,4858382.84775057,-75.312825,39.94796,"D1","Anderson Av"
-8384154.79859287,4858278.29949943,-75.316144,39.94724,"D1","Drexelbrook"
-8384779.63489469,4857904.54849968,-75.321757,39.944666,"D1","Drexeline"
-8385265.32183302,4857336.25321854,-75.32612,39.940752,"D1","Scenic Rd"
-8385681.65672859,4856350.59789255,-75.32986,39.933963,"D1","Springfield Rd"
-8386103.00100124,4855597.0128263,-75.333645,39.928772,"D1","Saxer Av"
-8386518.55666037,4855243.68516379,-75.337378,39.926338,"D1","Leamy Av"
-8386789.50830096,4855006.93072302,-75.339812,39.924707,"D1","Woodland Av"
-8387427.36898321,4854491.9258264,-75.345542,39.921159,"D1","Thomson Av"
-8387799.51004093,4854073.75799823,-75.348885,39.918278,"D1","Springfield Mall"
-8388818.19470118,4853660.10702893,-75.358036,39.915428,"D1","Paper Mill Rd"
-8389557.9127175,4853718.88795948,-75.364681,39.915833,"D1","96 Signal - not a stop"
-8390150.46636699,4853601.47158279,-75.370004,39.915024,"D1","Pine Ridge"
-8390925.58398139,4853779.26577104,-75.376967,39.916249,"D1","Beatty Rd"
-8391326.33414824,4853857.20594025,-75.380567,39.916786,"D1","Providence Rd"
-8391568.00876275,4853896.2488246,-75.382738,39.917055,"D1","Manchester Av"
-8391878.1448641,4853956.04714553,-75.385524,39.917467,"D1","Edgmont St"
-8392100.11592874,4853993.6389926,-75.387518,39.917726,"D1","Monroe St"
-8392303.8305969,4854031.23098185,-75.389348,39.917985,"D1","Jackson St"
-8392478.49087795,4854062.43679521,-75.390917,39.9182,"D1","Olive St"
-8392587.58397893,4854083.19234393,-75.391897,39.918343,"D1","Veterans Sq"
-8392814.89837913,4854124.70357139,-75.393939,39.918629,"D1","Orange St/Media"
-8392821.46622908,4854102.78678284,-75.393998,39.918478,"D1","Orange St/Media"
-8392615.19121265,4854063.74308721,-75.392145,39.918209,"D1","Veterans Sq"
-8392506.09811167,4854042.98757911,-75.391165,39.918066,"D1","Olive St"
-8392330.10199673,4854010.62068443,-75.389584,39.917843,"D1","Jackson St"
-8392127.72316246,4853974.18991112,-75.387766,39.917592,"D1","Monroe St"
-8391905.75209782,4853936.59813759,-75.385772,39.917333,"D1","Edgmont St"
-8391596.95183036,4853878.10620128,-75.382998,39.91693,"D1","Manchester Av"
-8391331.56616431,4853833.98347955,-75.380614,39.916626,"D1","Providence Rd"
-8390913.78411536,4853753.43098947,-75.376861,39.916071,"D1","Beatty Rd"
-8390141.33816875,4853579.41081141,-75.369922,39.914872,"D1","Pine Ridge"
-8389548.67319976,4853696.82692751,-75.364598,39.915681,"D1","96 Signal - not a stop"
-8388808.95518344,4853638.04612742,-75.357953,39.915276,"D1","Paper Mill Rd"
-8387811.42122644,4854035.00470291,-75.348992,39.918011,"D1","Springfield Mall"
-8387406.32959945,4854493.08702501,-75.345353,39.921167,"D1","Thomson Av"
-8386772.47641887,4854993.86657105,-75.339659,39.924617,"D1","Woodland Av"
-8386493.62109443,4855233.37875251,-75.337154,39.926267,"D1","Leamy Av"
-8386088.52946744,4855581.48008084,-75.333515,39.928665,"D1","Saxer Av"
-8385636.90629329,4856415.34703138,-75.329458,39.934409,"D1","Springfield Rd"
-8385237.7145993,4857333.6397742,-75.325872,39.940734,"D1","Scenic Rd"
-8384761.26717871,4857889.01214638,-75.321592,39.944559,"D1","Drexeline"
-8384133.75920911,4858258.8420297,-75.315955,39.947106,"D1","Drexelbrook"
-8383764.28981916,4858363.39007605,-75.312636,39.947826,"D1","Anderson Av"
-8383029.24722145,4858563.34127934,-75.306033,39.949203,"D1","Aronimink"
-8382343.1851997,4858474.32837297,-75.29987,39.94859,"D1","School Ln"
-8382100.28607078,4858302.98440394,-75.297688,39.94741,"D1","Huey Av"
-8381531.10951436,4858245.19278263,-75.292575,39.947012,"D1","Drexel Hill Junction"
-8381149.61761941,4858485.65460388,-75.289148,39.948668,"D1","Irvington Rd"
-8380904.82605916,4858636.81746045,-75.286949,39.949709,"D1","Drexel Park"
-8380390.4186922,4858913.44708857,-75.282328,39.951614,"D1","Lansdowne Av"
-8380028.63034712,4859111.23110508,-75.279078,39.952976,"D1","Congress Av"
-8379470.69705927,4859452.49766286,-75.274066,39.955326,"D1","Beverly Blvd"
-8379320.63838568,4859545.58559773,-75.272718,39.955967,"D1","Hilltop Rd"
-8378894.28473594,4859800.16595037,-75.268888,39.95772,"D1","Avon Rd"
-8378602.07107261,4859974.58557802,-75.266263,39.958921,"D1","Walnut St"
-8378307.07442201,4860256.77136273,-75.263613,39.960864,"D1","Fairfield Av"
-8377868.92090624,4860446.44886683,-75.259677,39.96217,"D1","69th St Transit Center"
-8377868.92090624,4860446.44886683,-75.259677,39.96217,"D2","69th St Transit Center"
-8378321.54595581,4860259.3855763,-75.263743,39.960882,"D2","Fairfield Av"
-8378650.71769008,4859964.41948735,-75.2667,39.958851,"D2","Walnut St"
-8378940.25968564,4859789.854811,-75.269301,39.957649,"D2","Avon Rd"
-8379366.61333538,4859535.27472266,-75.273131,39.955896,"D2","Hilltop Rd"
-8379554.85459431,4859418.95136666,-75.274822,39.955095,"D2","Beverly Blvd"
-8380031.19069541,4859128.07632813,-75.279101,39.953092,"D2","Congress Av"
-8380400.88272434,4858925.06424939,-75.282422,39.951694,"D2","Lansdowne Av"
-8380885.12250929,4858666.73084401,-75.286772,39.949915,"D2","Drexel Park"
-8381131.13858394,4858514.11544624,-75.288982,39.948864,"D2","Irvington Rd"
-8381552.14889812,4858256.80916192,-75.292764,39.947092,"D2","Drexel Hill Junction"
-8381907.70335171,4857815.39629799,-75.295958,39.944052,"D2","Garrettford"
-8381980.3949792,4857547.21852092,-75.296611,39.942205,"D2","Drexel Manor"
-8381972.93657332,4857246.67054635,-75.296544,39.940135,"D2","Marshall Rd"
-8381832.00609797,4856515.66547664,-75.295278,39.9351,"D2","Creek Rd"
-8381568.62418276,4855954.27267303,-75.292912,39.931233,"D2","Baltimore Av"
-8381467.99136308,4855621.11040469,-75.292008,39.928938,"D2","Penn St"
-8381543.24333886,4855381.58887836,-75.292684,39.927288,"D2","Springfield Rd"
-8381262.38426358,4855154.41167424,-75.290161,39.925723,"D2","Clifton-Aldan"
-8381100.30308499,4854562.1785865,-75.288705,39.921643,"D2","Providence Rd"
-8380915.51273027,4854253.59268316,-75.287045,39.919517,"D2","Magnolia Av"
-8380749.09009154,4853960.54654831,-75.28555,39.917498,"D2","North St"
-8380601.25780776,4853540.65944338,-75.284222,39.914605,"D2","Bartram Av"
-8380353.57194075,4853106.42223462,-75.281997,39.911613,"D2","Andrews Av"
-8380239.58078218,4852909.33820901,-75.280973,39.910255,"D2","MacDade Blvd"
-8379943.58225616,4852389.50792523,-75.278314,39.906673,"D2","Sharon Hill"
-8379943.58225616,4852389.50792523,-75.278314,39.906673,"D2","Sharon Hill"
-8380223.88473397,4852913.25663095,-75.280832,39.910282,"D2","MacDade Blvd"
-8380335.20422477,4853116.72644065,-75.281832,39.911684,"D2","Andrews Av"
-8380586.78627396,4853554.88277439,-75.284092,39.914703,"D2","Bartram Av"
-8380733.28272384,4853974.77048016,-75.285408,39.917596,"D2","North St"
-8380882.67348049,4854239.36835229,-75.28675,39.919419,"D2","Magnolia Av"
-8381085.83155119,4854581.6288186,-75.288575,39.921777,"D2","Providence Rd"
-8381242.68071372,4855158.33098134,-75.289984,39.92575,"D2","Clifton-Aldan"
-8381524.87562288,4855381.58887836,-75.292519,39.927288,"D2","Springfield Rd"
-8381469.32719697,4855579.73809221,-75.29202,39.928653,"D2","Penn St"
-8381560.72049891,4855965.88637406,-75.292841,39.931313,"D2","Baltimore Av"
-8381816.19873028,4856515.66547664,-75.295136,39.9351,"D2","Creek Rd"
-8381954.45753785,4857251.75219982,-75.296378,39.94017,"D2","Marshall Rd"
-8381962.02726322,4857545.91177091,-75.296446,39.942196,"D2","Drexel Manor"
-8381887.99980184,4857820.62344083,-75.295781,39.944088,"D2","Garrettford"
-8381531.10951436,4858245.19278263,-75.292575,39.947012,"D2","Drexel Hill Junction"
-8381149.61761941,4858485.65460388,-75.289148,39.948668,"D2","Irvington Rd"
-8380904.82605916,4858636.81746045,-75.286949,39.949709,"D2","Drexel Park"
-8380390.4186922,4858913.44708857,-75.282328,39.951614,"D2","Lansdowne Av"
-8380028.63034712,4859111.23110508,-75.279078,39.952976,"D2","Congress Av"
-8379470.69705927,4859452.49766286,-75.274066,39.955326,"D2","Beverly Blvd"
-8379320.63838568,4859545.58559773,-75.272718,39.955967,"D2","Hilltop Rd"
-8378894.28473594,4859800.16595037,-75.268888,39.95772,"D2","Avon Rd"
-8378602.07107261,4859974.58557802,-75.266263,39.958921,"D2","Walnut St"
-8378307.07442201,4860256.77136273,-75.263613,39.960864,"D2","Fairfield Av"
-8377868.92090624,4860446.44886683,-75.259677,39.96217,"D2","69th St Transit Center"
-8377810.92345154,4860531.99373519,-75.259156,39.962759,"M1","69th St Transit Center"
-8378200.98694728,4860781.51591404,-75.26266,39.964477,"M1","Employee Platform - Employees Only"
-8379550.17917569,4861442.24258346,-75.27478,39.969026,"M1","Parkview"
-8380302.25365549,4862283.57438179,-75.281536,39.974818,"M1","Township Line Rd"
-8380569.08647492,4863181.19946728,-75.283933,39.980997,"M1","Penfield"
-8381405.65244824,4863987.66403402,-75.291448,39.986548,"M1","Beechwood-Brookline"
-8382155.27789924,4864983.23183661,-75.298182,39.9934,"M1","Wynnewood Rd"
-8382764.97475031,4865403.02174989,-75.303659,39.996289,"M1","Ardmore Junction"
-8383406.17501728,4865932.97920195,-75.309419,39.999936,"M1","Ardmore Av"
-8384038.46972499,4867370.85115241,-75.315099,40.00983,"M1","Haverford - NHSL"
-8384960.64038672,4868570.54519473,-75.323383,40.018084,"M1","Bryn Mawr - NHSL"
-8385723.29021814,4869052.70202975,-75.330234,40.021401,"M1","Roberts Rd"
-8386405.34473823,4870008.218033,-75.336361,40.027974,"M1","Garrett Hill"
-8386891.58827402,4870695.14744155,-75.340729,40.032699,"M1","Stadium"
-8387258.49731567,4870896.65576167,-75.344025,40.034085,"M1","Villanova - NHSL"
-8388319.70602141,4872055.0445666,-75.353558,40.042052,"M1","Radnor - NHSL"
-8387627.63274714,4873219.96739029,-75.347341,40.050063,"M1","County Line"
-8386744.53522668,4874404.22537196,-75.339408,40.058206,"M1","Matsonford"
-8387064.02216526,4876242.91977144,-75.342278,40.070847,"M1","Gulph Mills"
-8387821.10602214,4877797.80715958,-75.349079,40.081535,"M1","Hughes Park"
-8388148.27400558,4880300.71665883,-75.352018,40.098736,"M1","DeKalb St"
-8387711.45632371,4881204.48630521,-75.348094,40.104946,"M1","Bridgeport"
-8387379.72424115,4882443.55613195,-75.345114,40.113459,"M1","Norristown Transit Center"
-8387390.18827328,4882446.17620192,-75.345208,40.113477,"M1","Norristown Transit Center"
-8387722.03167534,4881207.10604728,-75.348189,40.104964,"M1","Bridgeport"
-8388158.84935721,4880307.26541753,-75.352113,40.098781,"M1","DeKalb St"
-8387831.68137377,4877795.18831921,-75.349174,40.081517,"M1","Hughes Park"
-8387077.15786517,4876246.84741679,-75.342396,40.070874,"M1","Gulph Mills"
-8386754.99925882,4874399.13492678,-75.339502,40.058171,"M1","Matsonford"
-8387636.87226488,4873227.82028678,-75.347424,40.050117,"M1","County Line"
-8388332.84172132,4872062.89654032,-75.353676,40.042106,"M1","Radnor - NHSL"
-8387254.6011335,4870884.87918873,-75.34399,40.034004,"M1","Villanova - NHSL"
-8386899.49195787,4870688.75041909,-75.3408,40.032655,"M1","Stadium"
-8386415.80877037,4870004.43823562,-75.336455,40.027948,"M1","Garrett Hill"
-8385735.20140366,4869052.70202975,-75.330341,40.021401,"M1","Roberts Rd"
-8384963.3120545,4868558.9167393,-75.323407,40.018004,"M1","Bryn Mawr - NHSL"
-8384047.70924272,4867361.84018811,-75.315182,40.009768,"M1","Haverford - NHSL"
-8383412.85418673,4865922.51637349,-75.309479,39.999864,"M1","Ardmore Av"
-8382779.44628411,4865399.09839746,-75.303789,39.996262,"M1","Ardmore Junction"
-8382165.74193137,4864979.45395332,-75.298276,39.993374,"M1","Wynnewood Rd"
-8381409.6599499,4863978.5108529,-75.291484,39.986485,"M1","Beechwood-Brookline"
-8380580.99766044,4863183.81445096,-75.28404,39.981015,"M1","Penfield"
-8380311.49317323,4862277.03751669,-75.281619,39.974773,"M1","Township Line Rd"
