"GEOID","NAME","BACH_PROP","WHITE_PROP","Pov_Prop","Vacancy_Rate","MEDHHINCE"
"421010041041","Block Group 1; Census Tract 41.04; Philadelphia County; Pennsylvania",21.8951902368988,65.0394831299354,1.00502512562814,0,81250
"421010041042","Block Group 2; Census Tract 41.04; Philadelphia County; Pennsylvania",14.9394347240915,22.8353521758636,21.9380888290713,3.95299145299145,34648
"421010042012","Block Group 2; Census Tract 42.01; Philadelphia County; Pennsylvania",10.6896551724138,30.1293103448276,7.75862068965517,1.12739571589628,86375
"421010042014","Block Group 4; Census Tract 42.01; Philadelphia County; Pennsylvania",31.8883174136664,83.3945628214548,6.31888317413666,25.2208047105005,97449
"421010042021","Block Group 1; Census Tract 42.02; Philadelphia County; Pennsylvania",4.96868475991649,65.2192066805845,7.97494780793319,0,86382
"421010042022","Block Group 2; Census Tract 42.02; Philadelphia County; Pennsylvania",11.7125110913931,25.4658385093168,0,6.14035087719298,61607
"421010042023","Block Group 3; Census Tract 42.02; Philadelphia County; Pennsylvania",11.749680715198,56.4495530012771,14.0485312899106,0,95833
"421010042024","Block Group 4; Census Tract 42.02; Philadelphia County; Pennsylvania",29.1291291291291,81.2312312312312,24.2492492492492,11.5097159940209,77371
"421010054001","Block Group 1; Census Tract 54; Philadelphia County; Pennsylvania",13.2780082987552,14.5228215767635,25.9632483698874,2.83870967741935,59195
"421010055001","Block Group 1; Census Tract 55; Philadelphia County; Pennsylvania",15.8640226628895,2.3371104815864,19.6175637393768,3.67985280588776,69646
"421010055002","Block Group 2; Census Tract 55; Philadelphia County; Pennsylvania",11.7977528089888,4.07303370786517,51.5449438202247,0,20491
"421010055003","Block Group 3; Census Tract 55; Philadelphia County; Pennsylvania",23.8129496402878,0.503597122302158,6.97841726618705,0,110536
"421010055004","Block Group 4; Census Tract 55; Philadelphia County; Pennsylvania",15.9197324414716,7.89297658862876,7.09030100334448,0,46364
"421010056001","Block Group 1; Census Tract 56; Philadelphia County; Pennsylvania",2.47524752475248,9.9009900990099,36.6336633663366,10.1740294511379,32411
"421010060001","Block Group 1; Census Tract 60; Philadelphia County; Pennsylvania",3.72983870967742,31.25,14.5665322580645,8.47651775486827,51653
"421010061001","Block Group 1; Census Tract 61; Philadelphia County; Pennsylvania",7.99107142857143,7.27678571428571,18.4821428571429,2.97482837528604,48971
"421010061002","Block Group 2; Census Tract 61; Philadelphia County; Pennsylvania",14.0136054421769,11.9727891156463,8.16326530612245,0,62619
"421010062001","Block Group 1; Census Tract 62; Philadelphia County; Pennsylvania",13.2775119617225,1.19617224880383,3.11004784688995,0,53239
"421010062002","Block Group 2; Census Tract 62; Philadelphia County; Pennsylvania",25.5555555555556,7.77777777777778,11.1111111111111,5.8455114822547,70146
"421010062003","Block Group 3; Census Tract 62; Philadelphia County; Pennsylvania",6.1038961038961,3.37662337662338,14.8051948051948,0,33906
"421010062004","Block Group 4; Census Tract 62; Philadelphia County; Pennsylvania",8.03629293583927,6.35126377187298,16.7206740116656,0,48960
"421010063001","Block Group 1; Census Tract 63; Philadelphia County; Pennsylvania",0.480769230769231,4.32692307692308,22.5961538461538,11.3350125944584,55000
"421010063003","Block Group 3; Census Tract 63; Philadelphia County; Pennsylvania",2.7027027027027,0,56.2162162162162,15.4088050314465,38585
"421010063004","Block Group 4; Census Tract 63; Philadelphia County; Pennsylvania",0.770598695909899,6.04623592175459,51.3337285121517,15.0341685649203,24318
"421010064001","Block Group 1; Census Tract 64; Philadelphia County; Pennsylvania",1.17508813160987,9.75323149236193,43.9482961222092,12.7450980392157,32886
"421010064002","Block Group 2; Census Tract 64; Philadelphia County; Pennsylvania",3.11020960108181,2.6369168356998,24.2055442866802,3.7243947858473,46691
"421010064003","Block Group 3; Census Tract 64; Philadelphia County; Pennsylvania",8.83952855847688,1.85856754306437,9.24750679963735,7.875,41913
"421010065002","Block Group 2; Census Tract 65; Philadelphia County; Pennsylvania",10.9038737446198,15.7819225251076,21.090387374462,21.5167548500882,30996
"421010065003","Block Group 3; Census Tract 65; Philadelphia County; Pennsylvania",6.57370517928287,0.929614873837981,16.0690571049137,17.5637393767705,71034
